	result.test_acc	feat.last_char	feat.tag_filter	feat.use_padding	feat.sample_per_class	feat.include_smaller_ngrams	feat.N	feat.grep_filter	feat.tag_limit_in_cluster	feat.shuffled	feat.uniq_lines	feat.tag_filter_len	feat.grep_filter_len	model.nb_epoch	model.activations	model.batch_size	model.input_dim	model.output_dim	model.loss	model.layers	model.optimizer
319	0.9666666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
252	0.96625	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
475	0.966	4.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	331.0	2.0	binary_crossentropy	(40, 40)	rmsprop
258	0.9659166666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
306	0.9659166666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
742	0.9655	4.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	331.0	2.0	binary_crossentropy	(40, 40)	adamax
743	0.9655	4.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	3408.0	2.0	binary_crossentropy	(40, 40)	adamax
753	0.9655	4.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	3408.0	2.0	binary_crossentropy	(40, 40)	rmsprop
300	0.9654166666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
416	0.96525	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		400.0	('sigmoid', 'sigmoid', 'sigmoid')	10000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
307	0.9649166666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
313	0.96475	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
246	0.9646666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
264	0.9645	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
253	0.9643333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
717	0.9643333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	adagrad
403	0.9638333333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	5000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
259	0.9633333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
266	0.9626666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
234	0.9623333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
247	0.9608333333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
241	0.96075	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
715	0.96075	5.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	4494.0	2.0	binary_crossentropy	(40, 40)	adagrad
833	0.9603333333333334	3.0		True	30000.0	True	3.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	6300.0	2.0	binary_crossentropy	(40, 40)	rmsprop
404	0.9596666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	10000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
294	0.95925	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
240	0.9591666666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
301	0.95875	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
830	0.9581666666666668	3.0		True	30000.0	True	2.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	2019.0	2.0	binary_crossentropy	(40, 40)	rmsprop
228	0.9574166666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
774	0.9574027170158876	6.0	('NOUN', 'VERB', 'ADJ')	True	20000.0	True	2.0				False	3.0		3000.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5893.0	3.0	categorical_crossentropy	(40, 40)	rmsprop
1056	0.95725	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				True	2.0		200.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7101.0	2.0	binary_crossentropy	(40, 40)	rmsprop
248	0.9570833333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
320	0.9568333333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
260	0.9561666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
1057	0.9560833333333332	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				True	2.0		1000.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7101.0	2.0	binary_crossentropy	(40, 40)	rmsprop
827	0.9556666666666668	3.0		True	30000.0	True	1.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	243.0	2.0	binary_crossentropy	(40, 40)	rmsprop
288	0.955	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
235	0.955	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
254	0.9544166666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
713	0.95425	4.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	3408.0	2.0	binary_crossentropy	(40, 40)	adagrad
1055	0.95375	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				True	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7101.0	2.0	binary_crossentropy	(40, 40)	rmsprop
1033	0.95375	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0		14.0	1.0	True	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7101.0	2.0	binary_crossentropy	(40, 40)	rmsprop
773	0.9525673498680259	6.0	('NOUN', 'VERB', 'ADJ')	True	20000.0	True	2.0				False	3.0		2000.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5893.0	3.0	categorical_crossentropy	(40, 40)	rmsprop
333	0.9521666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
775	0.9521068387006304	6.0	('NOUN', 'VERB', 'ADJ')	True	20000.0	True	2.0				False	3.0		4000.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5893.0	3.0	categorical_crossentropy	(40, 40)	rmsprop
770	0.9521068385908358	6.0	('NOUN', 'VERB', 'ADJ')	True	20000.0	True	2.0				False	3.0		1000.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5893.0	3.0	categorical_crossentropy	(40, 40)	rmsprop
771	0.9511858162560444	6.0	('NOUN', 'VERB', 'ADJ')	True	20000.0	True	2.0				False	3.0		1000.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5893.0	3.0	categorical_crossentropy	(40, 40)	rmsprop
314	0.9510833333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
776	0.9509555606723464	6.0	('NOUN', 'VERB', 'ADJ')	True	20000.0	True	2.0				False	3.0		5000.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5893.0	3.0	categorical_crossentropy	(40, 40)	rmsprop
295	0.9501666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
1054	0.9496666666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				True	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7101.0	2.0	binary_crossentropy	(40, 40)	rmsprop
787	0.9491886688668868	2.0		True	30000.0	True	2.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	1647.0	2.0	binary_crossentropy	(40, 40)	rmsprop
242	0.9475833333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
785	0.9469884488448844	2.0		True	30000.0	True	2.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	1647.0	2.0	binary_crossentropy	(40, 40)	rmsprop
222	0.9469166666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
786	0.9456133113311332	2.0		True	30000.0	True	2.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	1647.0	2.0	binary_crossentropy	(40, 40)	rmsprop
1053	0.9441666666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				True	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7101.0	2.0	binary_crossentropy	(40, 40)	rmsprop
308	0.9438333333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
267	0.9435	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
784	0.9397231389805648	1.0		True	30000.0	True	1.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	100.0	2.0	binary_crossentropy	(40, 40)	rmsprop
762	0.9383333333333334	6.0	('NOUN', 'VERB', 'ADJ')	True	20000.0	True	2.0				False	3.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5451.0	3.0	categorical_crossentropy	(40, 40)	rmsprop
783	0.938027136046938	1.0		True	30000.0	True	1.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	100.0	2.0	binary_crossentropy	(40, 40)	rmsprop
782	0.9366290795746242	1.0		True	30000.0	True	1.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	100.0	2.0	binary_crossentropy	(40, 40)	rmsprop
474	0.936	3.0	('NOUN', 'VERB')	True	30000.0	True	3.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7141.0	2.0	binary_crossentropy	(40, 40)	rmsprop
472	0.9358333333333332	3.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	250.0	2.0	binary_crossentropy	(40, 40)	rmsprop
229	0.935	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
327	0.9325	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
473	0.9303333333333332	3.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	2223.0	2.0	binary_crossentropy	(40, 40)	rmsprop
856	0.9303333333333332	2.0	('VERB',)	True	30000.0	True	2.0	('<COND',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	333.0	2.0	binary_crossentropy	(40, 40)	rmsprop
302	0.9300833333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
859	0.9296666666666666	2.0	('VERB',)	True	30000.0	True	3.0	('<COND',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	771.0	2.0	binary_crossentropy	(40, 40)	rmsprop
853	0.9291666666666668	2.0	('VERB',)	True	30000.0	True	1.0	('<COND',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	76.0	2.0	binary_crossentropy	(40, 40)	rmsprop
847	0.9275	2.0	('VERB',)	True	20000.0	True	2.0	('<PERS<1', '<PERS<2')			False	1.0	2.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	361.0	3.0	categorical_crossentropy	(40, 40)	rmsprop
268	0.926	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
844	0.9258333333333332	2.0	('VERB',)	True	20000.0	True	1.0	('<PERS<1', '<PERS<2')			False	1.0	2.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	81.0	3.0	categorical_crossentropy	(40, 40)	rmsprop
261	0.9256666666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
880	0.925	2.0	('CONJ', 'NOUN')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	171.0	2.0	binary_crossentropy	(40, 40)	rmsprop
289	0.9249166666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
804	0.9249166666666668	2.0	('ADV', 'ADJ')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	541.0	2.0	binary_crossentropy	(40, 40)	rmsprop
887	0.9243333333333332	2.0	('CONJ', 'NOUN')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	1097.0	2.0	binary_crossentropy	(40, 40)	rmsprop
866	0.924	3.0	('NOUN',)	True	30000.0	True	2.0	('<PLUR',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	2265.0	2.0	binary_crossentropy	(40, 40)	rmsprop
869	0.9239166666666668	3.0	('NOUN',)	True	30000.0	True	3.0	('<PLUR',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7092.0	2.0	binary_crossentropy	(40, 40)	rmsprop
802	0.9236666666666666	2.0	('ADV', 'ADJ')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	541.0	2.0	binary_crossentropy	(40, 40)	rmsprop
798	0.9221666666666668	2.0	('ADV', 'ADJ')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	541.0	2.0	binary_crossentropy	(40, 40)	rmsprop
803	0.9213333333333332	2.0	('ADV', 'ADJ')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	541.0	2.0	binary_crossentropy	(40, 40)	rmsprop
863	0.9208333333333332	3.0	('NOUN',)	True	30000.0	True	1.0	('<PLUR',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	250.0	2.0	binary_crossentropy	(40, 40)	rmsprop
832	0.92	2.0		True	30000.0	True	3.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	2697.0	2.0	binary_crossentropy	(40, 40)	rmsprop
850	0.9191666666666668	2.0	('VERB',)	True	20000.0	True	3.0	('<PERS<1', '<PERS<2')			False	1.0	2.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	840.0	3.0	categorical_crossentropy	(40, 40)	rmsprop
826	0.9176666666666666	2.0		True	30000.0	True	1.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	165.0	2.0	binary_crossentropy	(40, 40)	rmsprop
282	0.9161666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
296	0.9158333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
255	0.9149166666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
829	0.914	2.0		True	30000.0	True	2.0	('<PLUR',)			False		1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	1064.0	2.0	binary_crossentropy	(40, 40)	rmsprop
321	0.9133333333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
334	0.9044166666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
262	0.9041666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
223	0.9038333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
236	0.9036666666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
707	0.8995	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	sgd
709	0.899	7.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	6426.0	2.0	binary_crossentropy	(40, 40)	sgd
224	0.898	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
328	0.8976666666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
290	0.8973333333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
216	0.8968333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
315	0.89675	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
218	0.8965	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
238	0.8961666666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
322	0.8959999999999999	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
243	0.8953333333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
310	0.89525	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
230	0.8944166666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
249	0.89425	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
335	0.8941666666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
283	0.894	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
316	0.8939166666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
257	0.8939166666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
210	0.8936666666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		10.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
204	0.8936666666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
237	0.8933333333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
716	0.8930833333333333	6.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	adagrad
309	0.8930833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		60.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
251	0.8930833333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
291	0.8928333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
323	0.8926666666666667	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
225	0.8923333333333333	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
